,Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,log_sqm_price,Sqm_price,Price,Owner_expense,Price_development,Energy_saving,Days_on_market,School_dist,Metro_dist,Jail_dist,Centrum_coor
3428,"Måløv Hovedgade 58C, 1 th",2760,Ballerup,55.749255679138486,12.31950244505702,1,2,58,3833,10.15716030888516,25775,1495000,2859,0.0,3.0,177,0.8933066381106747,12.800169500253235,16.598215747085256,17.089723972632797
3429,"Herman Triers Plads 4, 1 th",1631,København,55.68263590027809,12.55550830945684,1,3,107,0,10.667628933920136,42943,4595000,3029,-6.1,3.0,177,0.9084807716785256,0.1704808556893954,1.0385331012653851,0.6672341283647659
3430,"Sct. Jacobsvej 6, 1 TH",2750,Egedal,55.7315133430443,12.36190793901095,1,2,72,0,10.403838508008098,32986,2375000,2979,0.0,7.0,178,2.6839451242609913,9.495015891987736,13.398866589905024,13.856799411649137
3431,"Strandparksvej 20, 1 TV",2900,Gentofte,55.73134805818557,12.578249003983881,1,3,61,0,10.955968638860547,57295,3495000,2607,-12.5,3.0,178,1.0949177398554606,5.373065121721437,4.593083421494294,5.311368009214084
3432,"Askevænget 13, 3 TH",2830,Rudersdal,55.793382093134014,12.477759559214151,3,4,76,0,10.512600737486064,36776,2795000,2703,-3.5,3.0,178,2.5095871782262025,11.840758217533498,12.580015495724957,13.357284534182009
3433,"Strandlodsvej 13H, 1 TH",2300,Tårnby,55.66544654943232,12.621764171630618,1,4,96,0,10.584840453213364,39531,3795000,4987,-9.5,8.0,178,2.100706698702599,0.4715356841127924,3.1846043947056084,4.093559129951676
3434,"Engbakken 45, 1 TV",2830,Rudersdal,55.79614846177385,12.47055269163926,1,3,70,0,10.306549776027982,29928,2095000,2879,-4.6,2.0,178,2.1077616107803747,12.187528596932962,13.053741533950406,13.827852279152689
3435,"Ane Katrines Vej 18, 1 3",2000,Frederiksberg,55.691849504184894,12.53507818941507,1,2,51,0,10.714417768752456,45000,2295000,1662,0.0,3.0,178,0.7950597689451856,1.180354857981833,1.7367822869429557,2.1110622013087967
3436,"Vejlebrovej 113, 4 MF",2635,Ishøj,55.61997082888463,12.36681945821327,4,4,112,0,10.084683476042573,23973,2685000,3088,0.0,5.0,178,1.9420443782779344,10.833426143301713,11.773411240626837,14.419884762301512
3437,"Skodsborgparken 60, 1 th",2942,Rudersdal,55.82613073486951,12.57294667893296,1,4,134,0,10.819017995463872,49962,6695000,6748,-4.3,4.0,179,2.783470693543177,15.911114040198324,15.054074406037675,15.81238993463303
3438,"Roskildevej 189B, 1 tv",2500,København,55.67246029734046,12.48398917303683,1,2,60,0,10.346023628853393,31133,1868000,2457,-6.4,4.0,179,1.1106229422548906,1.7108631611128209,3.5781383279873897,5.306987839704906
3439,"Ørestads Boulevard 57A, 3 307",2300,Tårnby,55.634427466309134,12.582195634161101,3,3,115,0,10.307484917369258,29956,3445000,4364,0.0,5.0,179,1.391252536411573,0.4165813587450424,4.154511650569195,5.633437483307745
3440,"Brønshøjvej 8, 3 TV",2700,København,55.70365325956305,12.497515171240089,3,3,71,318,10.506409105022515,36549,2595000,2892,0.0,4.0,179,1.3128694527416986,1.8656001711227719,4.330042127554123,4.809066587679066
3441,"Heimdalsgade 42, 1 3",2200,Frederiksberg,55.70277483563858,12.545651211461802,1,1,48,0,10.411178267606633,33229,1595000,1916,-5.9,2.0,179,0.41466683745859406,2.3766124079973645,1.688019031583644,2.4273829376166005
3442,"Kammerrådensvej 25, 1 TH",2970,Rudersdal,55.87951646695782,12.496533570182981,1,4,101,0,10.228212487576084,27673,2795000,4733,-6.7,3.0,179,1.916285695510045,21.404054075668228,21.39027825873798,22.17939733818548
3443,"Amager Strandvej 114C, 3 TV",2300,Tårnby,55.65998762515889,12.631821158720419,3,5,128,0,10.907953983314009,54609,6990000,4908,0.0,8.0,180,1.3397766861360068,0.27428521204643713,3.9563525352937523,4.951911922666484
3444,"Ådalsvej 65, 1 mf",2720,Frederiksberg,55.69358514280526,12.49648782403754,1,2,58,0,10.341742483467284,31000,1798000,2204,-5.3,3.0,182,0.8720206420866968,0.7786102701677096,4.170887199099807,4.481427446988074
3445,"Askevænget 9, 2 TV",2830,Rudersdal,55.79354321483429,12.47683230910641,2,4,86,0,10.424124883686114,33662,2895000,3301,0.0,3.0,182,2.475558991052033,11.862900591313263,12.621024457959463,13.397791627308653
3446,"Ved Volden 1, 1 th",1425,København,55.671375913055805,12.593832457422561,1,4,109,7134,10.615922522003356,40779,4445000,5313,0.0,4.0,182,1.1538029471031703,0.18377043240329052,1.3591438346839118,2.2684524935408463
3447,"Vigerslevvej 278B, st TH",2500,København,55.64969825951497,12.490790646675839,0,2,54,0,10.198058343191331,26851,1450000,4431,-17.1,2.0,183,0.9795333136316741,4.036265301266845,3.2957284469394503,6.081581517760802
3448,"Blankavej 23, 1 tv",2500,København,55.66731797869242,12.50981229973076,1,2,54,0,10.493826513114392,36092,1949000,2117,-2.5,4.0,183,1.0334327179840181,1.8349170573795448,1.8561961709529162,3.988764529219651
3449,"Højdedraget 33, st TH",2500,København,55.66884507121449,12.485910721449471,0,3,77,0,10.499517922316343,36298,2795000,2585,0.0,3.0,183,1.491612529945713,2.0450534944539807,3.3559447915135365,5.305511554301089
3450,"Vangede Bygade 66, st th",2820,Gladsaxe,55.75046062117165,12.51741001241386,0,2,51,0,10.285786382612454,29313,1495000,2291,-5.1,2.0,183,1.919958685110993,7.224624679835783,7.200478265413229,7.9821236078491395
3451,"Drechselsgade 4A, 4 TH",2300,Tårnby,55.657717186003104,12.56767230350888,4,3,131,0,10.731231183345313,45763,5995000,3955,-3.2,5.0,183,1.767639381674475,1.3230733146645242,1.5408770684451722,2.9471695678425056
3452,"Amager Strandvej 110B, 7 tv",2300,Tårnby,55.660520025667026,12.632061395147051,7,4,122,2019,11.090293851940157,65532,7995000,5009,0.0,8.0,183,1.3965772981163063,0.24538567479377832,3.9522337405747923,4.932692748687242
3453,"Sortedam Dossering 41C, 5 TH",2200,Frederiksberg,55.691660982504025,12.56798077118683,5,2,56,0,10.888090924592369,53535,2998000,2865,-3.2,3.0,183,0.4193664593163777,0.9707606454275568,0.34171976899314566,0.8460057198990215
3454,"Vangedevej 162A, 2 TV",2870,Gentofte,55.737019850627526,12.52362626680051,2,3,79,0,10.493355383642072,36075,2850000,3584,-1.6,4.0,183,1.556628744210142,5.902078008699505,5.676310555827091,6.4531806815739845
3455,"Glamsbjergvej 18, 3.2",2770,Tårnby,55.63345592356396,12.597556973940069,3,4,114,0,10.537680590252403,37710,4299000,3721,0.0,6.0,184,2.0299216093400774,1.0579531570077907,4.506478656746072,5.989995631142933
3456,"Callisensvej 20, st TH",2900,Gentofte,55.73012845806193,12.574743281291521,0,2,49,0,10.79706221716655,48877,2395000,2412,0.0,3.0,184,1.0938187913096893,5.225413871574014,4.4173393450944385,5.148313738404679
3457,"Holmegårdsparken 3, 3 tv",2980,Hørsholm,55.910687574589176,12.491209280509711,3,3,119,0,9.621389858378247,15084,1795000,4382,-2.7,3.0,184,0.2328237812897607,24.8718991514064,24.861829505291215,25.650276958139013
3458,"Kildevældsgade 75, st tv",2100,København,55.71408700946836,12.57104650081273,0,3,68,0,10.579946251809838,39338,2675000,4471,-2.7,3.0,184,1.1387411065849111,3.4366749945320643,2.619173198352481,3.34778982496909
3459,"Jens Otto Krags Gade 7, 3 2",2300,Tårnby,55.659065006721725,12.56894023139055,3,2,78,0,10.682261819063509,43576,3399000,3334,-8.0,4.0,184,1.6013802604122835,1.1820775755257185,1.3795043978712958,2.801798419452516
3460,"Søndre Fasanvej 94C, 4 65",2500,København,55.6671654844525,12.51670286561753,4,2,88,0,10.646234093587358,42034,3699000,4266,-4.4,4.0,184,1.1893999661704326,1.689516165584852,1.4406131787240621,3.620789167465424
3461,"Gothersgade 23, 3",1123,København,55.68189290416071,12.58319607639671,3,3,102,0,11.061563004475026,63676,6495000,2904,-7.1,2.0,184,0.8361643812434343,0.3009690105598009,0.7995875372111465,1.1253395305536134
3462,"Bohrsgade 2, 19 2",1799,København,55.663795124226176,12.53540923592227,1,4,156,0,10.825521759037347,50288,7845000,6116,-1.9,8.0,184,1.530312301701107,1.947018004862427,0.22173785030608023,2.9650408510172634
3463,"Egeparken 33A, st TV",2680,Solrød,55.535860279672306,12.21836397212812,0,4,102,0,9.88113968887222,19558,1995000,3171,0.0,4.0,185,0.9826010386507359,24.074730380142544,24.591289207814032,27.421419962287082
3464,"Islands Brygge 56, th",2300,Tårnby,55.65745427818321,12.56620103063496,0,4,113,0,10.990077865976913,59283,6699000,5182,0.0,5.0,185,1.8239302646827704,1.418007087620652,1.5891818118040573,2.9741210409107914
3465,"Brogårdsvej 106, st TH",2820,Gladsaxe,55.752602857541255,12.52015393207613,0,2,58,0,10.193317317045366,26724,1550000,2558,-8.6,3.0,185,1.8784607992281739,7.497143435427333,7.355822173352758,8.140838555629948
3466,"Islands Brygge 58, th",2300,Tårnby,55.6573754121609,12.566130233283369,0,4,113,0,10.95976628818816,57513,6499000,5182,0.0,5.0,185,1.8336868945407283,1.4262014884225696,1.5987740482693122,2.9828635397350993
3467,"Jagtvej 215A, st 4",2100,København,55.70911060368336,12.5742708931268,0,1,45,0,10.475709265167193,35444,1595000,2656,-11.1,4.0,185,0.8369553935370567,2.8861843947759596,2.139894324192867,2.828261406800614
3468,"Islands Brygge 56, tv",2300,Tårnby,55.65745427818321,12.56620103063496,0,3,109,0,10.995796684651122,59623,6499000,4987,0.0,5.0,185,1.8239302646827704,1.418007087620652,1.5891818118040573,2.9741210409107914
3469,"Marstalsgade 32, 5 tv",2100,København,55.70391202113441,12.58909852330143,5,2,52,0,10.778539536393684,47980,2495000,2177,-3.9,3.0,185,0.46186679655819746,2.545539735427063,2.1946923919604213,2.643153831417369
3470,"Islands Brygge 40, th",2300,Tårnby,55.65764214453157,12.566234035425131,0,3,146,0,10.91120821851613,54787,7999000,6862,0.0,5.0,185,1.8034952074365587,1.4060627701851263,1.5683774291224557,2.9532257879772934
3471,"Islands Brygge 40, tv",2300,Tårnby,55.65764214453157,12.566234035425131,0,3,136,0,10.982169205715358,58816,7999000,6370,0.0,5.0,185,1.8034952074365587,1.4060627701851263,1.5683774291224557,2.9532257879772934
3472,"Islands Brygge 62, tv",2300,Tårnby,55.6570730684471,12.56570509958319,0,4,147,0,10.727026828278733,45571,6699000,6928,0.0,5.0,185,1.8743240743483094,1.4661636665950148,1.6379743995843505,3.016438527507236
3473,"Islands Brygge 60, th",2300,Tårnby,55.657208711984815,12.5659878232268,0,4,145,0,10.948857279808516,56889,8249000,6871,0.0,5.0,185,1.8541625721869395,1.4431956522102165,1.6189487581448574,3.0013672664484736
3474,"Islands Brygge 60, th",2300,Tårnby,55.657208711984815,12.5659878232268,0,4,136,0,10.694441793098985,44110,5999000,6418,0.0,5.0,185,1.8541625721869395,1.4431956522102165,1.6189487581448574,3.0013672664484736
3475,"Islands Brygge 44, th",2300,Tårnby,55.657713688402254,12.565938355325038,0,5,136,0,11.042793827531794,62492,8499000,6380,0.0,5.0,185,1.8022378158110657,1.4186776515447308,1.5652519748015636,2.945132823306133
3476,"Hans Bekkevolds Alle 16s, st tv",2900,Gentofte,55.72856995530515,12.58162750459961,0,5,262,0,11.465833857436378,95400,24995000,19756,-3.9,4.0,185,1.4692922212268669,5.085905134327262,4.344838025681683,5.043336392900995
3477,"Dronningens Tværgade 12, 4",1302,København,55.683589910110065,12.58758495316513,4,5,136,0,10.71032049749989,44816,6095000,4463,-6.2,4.0,185,1.0229246732311916,0.4662945333905653,1.1323730134687924,1.3740481675613805
3478,"Islands Brygge 40, mf",2300,Tårnby,55.65764214453157,12.566234035425131,0,4,152,0,10.954833515403148,57230,8699000,7156,0.0,5.0,185,1.8034952074365587,1.4060627701851263,1.5683774291224557,2.9532257879772934
3479,"Nordre Fasanvej 157, 2 TH",2000,Frederiksberg,55.69235690945943,12.531510475172961,2,2,56,0,10.68624689178576,43750,2450000,2205,-3.9,4.0,186,0.6909258610853183,1.244888814096673,1.9642688720007289,2.3394125319234607
3480,"Hambros Alle 21, st",2900,Gentofte,55.737650403809546,12.581360376774619,0,7,279,0,11.046499428500924,62724,17500000,9089,0.0,3.0,186,0.8929914394564984,6.089058551832385,5.320477755927029,6.034905386025856
3481,"Herman Triers Plads 4, st TH",1631,København,55.68263590027809,12.55550830945684,0,4,105,0,10.665390909906382,42847,4499000,2913,-4.2,3.0,186,0.9084807716785256,0.1704808556893954,1.0385331012653851,0.6672341283647659
3482,"Bækkeskovvej 10C, 1 TV",2665,Vallensbæk,55.618689133072714,12.38494874748564,1,2,66,0,10.060875842784869,23409,1545000,2345,-11.5,3.0,186,0.9617164588581483,10.14762454787369,10.801616760628614,13.51714851554879
3483,"Hellerupvej 3, st TV",2900,Gentofte,55.73139523296633,12.57477950809725,0,3,110,0,10.72346560226837,45409,4995000,5240,0.0,1.0,186,0.9690523567000154,5.366447627674733,4.5567196549399265,5.288767474525234
3484,"Artillerivej 114, 5",2300,Tårnby,55.65867775651536,12.570813586959641,5,4,144,0,11.1069252136985,66631,9595000,5880,-4.0,5.0,186,1.6164659806433326,1.0984103487675478,1.4098053701833038,2.8555072547872724
3485,"Vigerslev Allé 19, 5",2500,København,55.661672089140644,12.519820411287329,5,4,118,0,10.547785817200793,38093,4495000,3183,-4.3,4.0,187,0.9331859601484453,2.2563915838728166,1.1494269276312452,3.8246965052202233
3486,"Søvang Alle 21, 1 tv",2770,Tårnby,55.63824357642165,12.646101499990609,1,3,65,0,10.451146426347467,34584,2248000,3521,-4.1,2.0,187,0.5581964589010912,0.2736693234941987,5.931194925238205,7.190716643980548
3487,"Annettevej 20, st TH",2920,Gentofte,55.75709276075244,12.56831480058166,0,3,81,0,10.576355492237694,39197,3175000,2909,-0.6,2.0,187,0.6037978142004633,8.227450119352495,7.362243673530131,8.120987525610449
3488,"Frederikssundsvej 17, 1 th",2400,København,55.70138649996107,12.534873234880381,1,5,173,0,10.27163147557801,28901,5000000,5938,-4.8,2.0,188,0.4117408620200302,2.240910675933105,2.092473973555448,2.7294047270089687
3489,"C.F. Møllers Allé 56, st TH",2300,Tårnby,55.63442887135109,12.57876233687176,0,3,88,0,10.499738295850378,36306,3195000,3274,0.0,5.0,188,1.2845934947852935,0.4905071528199448,4.039653897042941,5.597643479297966
3490,Frederikssundsvej 346,2700,København,55.712980534164934,12.469856333110108,0,1,36,0,9.838949031398556,18750,675000,1742,0.0,3.0,189,1.3503868660114198,3.155289561820244,6.32517549684465,6.830672225373897
3491,"Strandlodsvej 13G, 2 TH",2300,Tårnby,55.66544654943232,12.621764171630618,2,4,101,0,10.610143083120867,40544,4095000,5645,-6.8,8.0,189,2.100706698702599,0.4715356841127924,3.1846043947056084,4.093559129951676
3492,"Ny Ordrup Sidealle 7, st tv",2920,Gentofte,55.763112734878284,12.585132098444312,0,3,73,0,10.398427667071894,32808,2395000,3652,-7.7,3.0,189,0.8050262097584476,8.93362691859089,8.147211991154398,8.873509530514266
3493,"Islands Brygge 7, 1 th",2300,Tårnby,55.668702276562726,12.579491326459811,1,3,96,0,10.636191928094528,41614,3995000,4208,-9.7,2.0,190,0.5277466037243708,0.6869176021743525,0.5415402669564731,1.9261487660629861
3494,"Ægirsgade 73, st tv",2200,Frederiksberg,55.701740438713244,12.55001579078792,0,3,67,0,10.602194250301306,40223,2695000,3382,-10.0,3.0,190,0.30227571682829407,2.2227608092631232,1.4318521566293023,2.193010731111782
3495,"Sankt Jørgens Allé 8, 4 tv",1615,København,55.67395053475098,12.559206616582651,4,3,83,0,10.819778284410283,50000,4150000,3509,-2.4,3.0,190,0.11259698846062695,0.9584482742529113,0.8704921050418769,1.209873547633609
3496,"Agerskovvej 4K, st",2610,Rødovre,55.67127071261917,12.46250058647649,0,2,70,0,10.151986911112648,25642,1795000,2733,-2.7,3.0,191,0.6205291951858152,2.532562333870733,4.853026514735865,6.653174358855813
3497,"H.V. Nyholms Vej 2, 1 3",2000,Frederiksberg,55.67925271082887,12.51347605954366,1,4,105,0,10.686498288754322,43761,4595000,4601,-4.2,4.0,192,1.1316498419031817,0.5034208597242048,2.425041183372063,3.334345103600438
3498,"Elbagade 19, st tv",2300,Tårnby,55.65369684433836,12.6131397860054,0,2,58,0,10.470447732845688,35258,2045000,2555,0.0,4.0,192,1.498904192713407,0.984567251892858,3.2366483148909335,4.51607506235582
3499,"Pelargonievej 7, 1 tv",2000,Frederiksberg,55.671453335069046,12.514860495827811,1,3,98,0,10.454004932343432,34683,3399000,3302,-0.8,3.0,192,1.5656830462533977,1.280337480612214,1.7684686063125354,3.5012404654336002
3500,"Sophus Bauditz Vej 4, 3 th",2920,Gentofte,55.758161319067824,12.593638910143339,3,3,78,0,10.99566249924023,59615,4650000,3296,0.0,3.0,192,1.3957792465877061,8.454804970280897,7.722036225864772,8.422542696177663
3501,"Frederikssundsvej 346, 5 Lejl. 504",2700,København,55.712980534164934,12.469856333110108,5,1,35,0,9.740968623038354,17000,595000,1669,0.0,3.0,192,1.3503868660114198,3.155289561820244,6.32517549684465,6.830672225373897
3502,"Viktoriagade 10A, 1 TH",1655,København,55.67179597493127,12.557228803624088,1,4,123,0,10.660594962054953,42642,5245000,3919,-4.5,3.0,192,0.2129774980032697,1.1486972789353782,0.9455318135692519,1.4782263616002544
3503,"Amager Landevej 84, 1 TH",2770,Tårnby,55.63320603018288,12.620391308045841,1,3,70,0,10.28435254377606,29271,2049000,3752,-2.4,3.0,192,1.1642923412877784,1.7178835590443615,5.2147235585660106,6.634203447879788
3504,"Østerbrogade 84B, 3",2100,København,55.7007008746722,12.578056213807368,3,3,63,0,10.894663097602,53888,3395000,2282,-3.0,3.0,193,0.3513915229074535,1.9844412287927147,1.4468978520939013,1.9966199894970136
3505,"Rørholmsgade 9A, 3 th",1352,København,55.689505009929675,12.572543620699589,3,4,107,0,10.731908357153642,45794,4900000,4594,-7.5,5.0,193,0.20340231122028327,0.7007005116868149,0.6448942741685065,0.7315270864187596
3506,"Johannes V. Jensens Alle 54, 1 tv",2000,Frederiksberg,55.67183602833253,12.50022561214882,1,6,200,0,10.455934850992938,34750,6950000,7774,0.0,3.0,193,1.3934117675788518,1.5399413182902406,2.59772690901891,4.345599890471697
3507,"Pilestræde 35D, 2",1112,København,55.68078734455412,12.58010298107149,2,3,103,0,10.920365425621666,55291,5695000,3665,-5.0,3.0,193,0.6671130822281599,0.3719092831898729,0.5733644983313433,0.9772638856842005
3508,"Prinsesse Alexandrines Alle 14, st TV",2920,Gentofte,55.754625791374785,12.56378431644243,0,4,118,0,10.801817959033288,49110,5795000,4640,-3.3,2.0,193,0.9840498847870064,7.965971388526497,7.079345784186088,7.845726342319892
3509,"Godthåbsvænget 33, 2 TV",2000,Frederiksberg,55.69182444139616,12.520319483310539,2,3,87,0,10.60092551451323,40172,3495000,4702,-5.4,4.0,196,0.9922106549065617,1.0104799158425588,2.6640430659455125,2.9826879525514642
3510,"Harrestrupvang 9C, st TH",2500,København,55.668365270132114,12.485708930509741,0,2,53,0,10.430196367929657,33867,1795000,2645,-10.0,3.0,196,1.5458990632646965,2.099077920466734,3.357515712873288,5.334939438097094
3511,"Dalstrøget 63, 3 MF",2870,Gentofte,55.73574257838725,12.519256050575509,3,1,44,0,10.433439104100596,33977,1495000,1560,0.0,3.0,196,1.8657737396224916,5.677284292007202,5.675232863623964,6.4436848823162585
3512,"Sundkaj 81, tv",2150,København,55.70965825307992,12.598289777698369,0,4,136,136,10.956335095836494,57316,7795000,6033,0.0,5.0,197,1.2691200597185934,3.3797296573426507,3.0519052298559792,3.498317962537947
3513,"Rosenvængets Allé 42B, 2 th",2100,København,55.6998898240592,12.58489222489905,2,3,87,0,10.841363635435307,51091,4445000,4149,-7.3,2.0,197,0.3895772175050187,2.0283279671296683,1.7101920662002426,2.1240659886103934
3514,"Åboulevard 16, 1 TH",2200,Frederiksberg,55.68364583131365,12.55602976232177,1,4,116,0,10.495791775666513,36163,4195000,4343,-8.7,5.0,197,0.8269938598590302,0.26820411645112346,0.9231732711308144,0.6150411816607407
3515,"Jagtvej 57, 1 TV",2200,Frederiksberg,55.69333589318601,12.547438418859961,1,3,97,0,10.62582939137535,41185,3995000,3234,-9.1,3.0,198,0.959235688401528,1.3280936559796166,0.9905558860173708,1.5397039795112473
