Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,log_sqm_price,Sqm_price,Price,Owner_expense,Yearly_expenses,First_year_expenses,log_yearly_sqm_exp,Price_development,Energy_saving,Days_on_market
"Gammel Kongevej 49, 4 tv",1610,København,55.67424613534457,12.55056171514308,4,6,177,0,10.626533283441937,41214,7295000,5694,315942.0,675942.0,7.487164198845106,-2.7,4.0,69
"Amerika Plads 12, 7 3",2100,København,55.69903692068084,12.59406463958753,7,4,154,1670,10.912722030053022,54870,8450000,6265,361800.0,781800.0,7.7618942495297025,0.0,5.0,69
"Hamletsgade 21, 5 TV",2200,Frederiksberg,55.70096482593171,12.544499959607,5,3,64,0,10.648016773545576,42109,2695000,2767,124878.0,254878.0,7.576209456326635,-3.6,3.0,70
"Læssøesgade 19, 5 TH",2200,Frederiksberg,55.69122089681574,12.56332428232404,5,2,42,0,10.930120371412073,55833,2345000,1533,98040.0,213040.0,7.755461219358681,-4.1,3.0,70
"Rødovrevej 315, 1 TV",2610,Rødovre,55.69517686453845,12.45842315685444,1,3,83,0,10.259552310349166,28554,2370000,3367,120978.0,235978.0,7.2845233820695325,-2.3,3.0,70
"Tjørnerækken 7, 3 TH",2300,Tårnby,55.66746144233424,12.61595275171354,3,1,40,0,10.618273908199555,40875,1635000,1691,75834.0,155834.0,7.547422565761245,0.0,3.0,70
"Peder Skram Gade 8, st",1054,København,55.67865204427117,12.5882463712976,0,3,101,0,10.75809435172215,47009,4748000,3517,202989.6,442989.6,7.605789508343192,0.0,2.0,70
"Amagerfælledvej 13, 3 TH",2300,Tårnby,55.66714731615303,12.59544894097326,3,4,100,0,10.517320926376348,36950,3695000,4579,180522.0,360522.0,7.498437746996282,-7.5,3.0,70
"Strandvejen 132A, 1 th",2900,Gentofte,55.74001612754284,12.57732172189784,1,4,132,0,10.756433716893001,46931,6195000,5799,279912.0,584912.0,7.659428624452625,0.0,2.0,70
"Ørbækgårds Alle 503, st TV",2970,Rudersdal,55.87906091817234,12.49199798532565,0,4,127,0,10.418225513122035,33464,4250000,4110,193560.0,403560.0,7.329155734448664,0.0,4.0,70
"Christianshavns Voldgade 8, 2 th",1424,København,55.66947750024371,12.58926713368716,2,3,81,0,11.211982521201607,74012,5995000,3356,243816.0,538816.0,8.009719966767051,0.0,2.0,70
"Østerbrogade 54B, 2",2100,København,55.69758493347009,12.5797613613205,2,5,151,0,10.839443647384186,50993,7700000,7388,349686.0,734686.0,7.747511051120021,0.0,3.0,70
"Syriensvej 24, 2 1",2300,Tårnby,55.6495590190035,12.62233121328278,2,2,45,0,10.595509099808563,39955,1798000,1796,82497.6,172497.6,7.513861991220213,0.0,2.0,70
"Svend Trøsts Vej 3A, 3",1912,Frederiksberg,55.67846574559702,12.55078526181346,3,3,78,0,10.961763839681364,57628,4495000,2039,177162.0,397162.0,7.728111020513895,-10.0,2.0,70
"Ørestads Boulevard 59B, 7 709",2300,Tårnby,55.63397334879205,12.58204288316867,7,4,109,0,10.375489184444536,32064,3495000,2923,153870.0,323870.0,7.25251548682228,0.0,5.0,70
"Brunevang 92, 2 38",2610,Rødovre,55.705950751491,12.4513183322248,2,1,45,0,10.1869733328565,26555,1195000,2212,67368.0,122368.0,7.3112629169395085,-7.7,3.0,70
"Thad Jones Vej 16, 3 tv",2450,København,55.64732529916417,12.54713681858605,3,3,112,0,10.763758046132132,47276,5295000,4162,229758.0,489758.0,7.62628298877364,-1.9,4.0,70
"Ordrupvej 76, 2 tv",2920,Gentofte,55.76197399760255,12.57515600943965,2,2,62,0,10.651548963973465,42258,2620000,3820,134724.0,264724.0,7.683849135201688,-2.8,3.0,70
"John Tranums Alle 11, 2 TV",2770,Tårnby,55.63299379023781,12.64121035549135,2,3,65,0,10.46310334047155,35000,2275000,2639,109038.0,219038.0,7.425064454413679,0.0,2.0,70
"Mysundegade 18, 1 tv",1668,København,55.66830984286863,12.54782807281548,1,2,55,0,10.905111587554558,54454,2995000,2184,128052.0,273052.0,7.752858525172094,0.0,4.0,70
"Lyngby Hovedgade 57D, 2 TV",2800,Rudersdal,55.7686537418259,12.50629011762861,2,5,123,0,10.742897240074326,46300,5695000,4821,251226.0,531226.0,7.621923856032391,-5.0,2.0,71
"Fadet 3, tv",1799,København,55.66693272011626,12.5332425534604,0,4,79,0,11.11282096310416,67025,5295000,2965,215394.0,475394.0,7.910776335696238,0.0,8.0,71
"Fadet 3, th",1799,København,55.66540757531689,12.53405944320705,0,4,84,0,10.830421444508763,50535,4245000,3179,182202.0,392202.0,7.682054441852843,0.0,8.0,71
"Østerbrogade 110, 1",2100,København,55.70362543858019,12.57767088994709,1,7,262,0,10.667512493729511,42938,11250000,9489,495408.0,1055408.0,7.544792440712727,-2.2,4.0,71
"Fadet 29, th",1799,København,55.66693272011626,12.5332425534604,0,3,72,0,10.859248966318772,52013,3745000,2725,159804.0,344804.0,7.70503722427409,0.0,8.0,71
"Nærum Hovedgade 76, 2 15",2850,Rudersdal,55.82015185241552,12.53906628874335,2,3,114,0,10.582256865150118,39429,4495000,4263,203850.0,423850.0,7.488941259852904,0.0,3.0,71
"Holger Danskes Vej 17, 4 TH",2000,Frederiksberg,55.6865130898374,12.53741336916256,4,3,78,0,10.818477438677235,49935,3895000,3175,170454.0,360454.0,7.689511917893566,0.0,3.0,71
"Tycho Brahes Allé 23, 2 TV",2300,Tårnby,55.65565712114595,12.61222315576965,2,2,46,0,10.51452948317723,36847,1695000,2053,82410.0,162410.0,7.4908206712683345,-5.6,2.0,71
"Fadet 3, th",1799,København,55.66523672037517,12.53405993545728,0,3,73,0,11.050016608200359,62945,4595000,2733,188880.0,413880.0,7.858407730611003,0.0,8.0,71
Fadet 7,1799,København,55.66525740115238,12.53396635506771,0,3,76,0,10.869805778009932,52565,3995000,3186,173976.0,368976.0,7.735939297362492,0.0,8.0,71
"Tom Kristensens Vej 24, 1 TV",2300,Tårnby,55.66087265712078,12.58741296699174,1,3,89,0,10.760749887948041,47134,4195000,3121,179976.0,384976.0,7.611942417917195,-4.7,5.0,71
"Mågevej 52, 2 TH",2400,København,55.70169728956544,12.52751326416269,2,2,54,0,10.354180933247363,31388,1695000,2824,91662.0,171662.0,7.436879131029503,-5.6,3.0,71
"Theklavej 39, 2 Lejl. 51",2400,København,55.7056408407678,12.52576695984881,2,3,83,0,10.424481305217745,33674,2795000,4274,146352.0,281352.0,7.474929350099548,-1.8,3.0,71
"Fadet 19, tv",1799,København,55.66496977913248,12.53427446485363,0,6,135,0,10.819017995463874,49962,6745000,5111,290136.0,625136.0,7.672830279111508,0.0,8.0,71
"Halmtorvet 29E, st TV",1700,København,55.66801329356154,12.55682158703734,0,3,119,0,10.775972676672808,47857,5695000,4105,242634.0,522634.0,7.620185920953104,0.0,5.0,71
"Enghavevej 27, 2 TH",1674,København,55.67029308504247,12.54609856048237,2,2,53,0,10.675931008412125,43301,2295000,2677,110238.0,220238.0,7.640105030295668,-7.6,2.0,71
"Nygårdsvej 51A, 2 TH",2100,København,55.71101185424597,12.56826517218907,2,3,79,0,10.740778366176134,46202,3650000,4234,174708.0,354708.0,7.701423435394305,0.0,4.0,71
"Fadet 5, th",1799,København,55.66494653336624,12.5341451066307,0,5,107,0,10.982424205844241,58831,6295000,4219,264342.0,574342.0,7.812170163834737,0.0,8.0,71
"Fadet 29, th",1799,København,55.66693272011626,12.5332425534604,0,3,72,0,10.790164080634103,48541,3495000,2725,151494.0,321494.0,7.651635180170852,0.0,8.0,71
"Fadet 29, tv",1799,København,55.66523809247879,12.53401233611831,0,2,65,0,10.892452371899706,53769,3495000,2338,146850.0,316850.0,7.722779666731129,0.0,8.0,71
"Buddinge Hovedgade 148, st",2860,Gladsaxe,55.74691557980034,12.4815427227787,0,3,98,0,10.483018006309106,35704,3499000,2075,143512.8,318512.8,7.289212030139554,-2.8,4.0,71
"Skodsborgparken 36, 2 tv",2942,Rudersdal,55.82415969786861,12.5727019075351,2,3,111,0,10.85516473308054,51801,5750000,5528,261426.0,546426.0,7.7643763383360085,0.0,4.0,71
"C.F. Møllers Allé 58, 7 TV",2300,Tårnby,55.63432218246325,12.57872080919367,7,4,103,0,10.638232426684,41699,4295000,3887,192558.0,402558.0,7.5334236978003,-2.3,5.0,71
"Fadet 5, th",1799,København,55.66693272011626,12.5332425534604,0,6,123,0,10.858825905660948,51991,6395000,4961,276636.0,591636.0,7.718273486215179,0.0,8.0,71
"Fadet 19, th",1799,København,55.66494882024261,12.53406577499109,0,5,112,0,10.936760999895897,56205,6295000,4113,263070.0,573070.0,7.761676564146416,0.0,8.0,71
"Fadet 5, tv",1799,København,55.66528796484464,12.53384185076365,0,5,119,0,10.891894273883212,53739,6395000,4779,274452.0,589452.0,7.74340816814183,0.0,8.0,71
"Kong Haralds Park 3B, 2 TH",2765,Egedal,55.74543633757546,12.28702887736553,2,4,93,0,10.197164122035577,26827,2495000,3390,125574.0,245574.0,7.208051012064777,0.0,4.0,71
"Fadet 5, th",1799,København,55.66521347439354,12.53393057646396,0,3,98,0,11.210846925567877,73928,7245000,3938,293010.0,653010.0,8.00299453843906,0.0,8.0,71
"C.F. Richs Vej 130, 1 TH",2000,Frederiksberg,55.68734872186174,12.50392073518244,1,2,57,0,10.604478887119122,40315,2298000,3182,116079.6,231079.6,7.618980173818202,0.0,3.0,71
"Fadet 29, th",1799,København,55.66533674370887,12.53402123686881,0,3,64,0,10.990297129085086,59296,3795000,2329,156912.0,341912.0,7.804557334272429,0.0,8.0,71
"Fadet 5, mf",1799,København,55.6652353482531,12.53410753479213,0,6,123,0,10.889621460952071,53617,6595000,4969,283512.0,608512.0,7.742825373924048,0.0,8.0,71
"Rebæk Søpark 3, 16 1615",2650,Hvidovre,55.66348946583747,12.4572157944338,1,2,61,0,10.106754873845546,24508,1495000,2255,78054.0,148054.0,7.154282309656303,-3.2,3.0,71
"Drejøgade 35, 1 11",2100,København,55.71198483007961,12.57098191705976,1,4,96,0,10.530681878927565,37447,3595000,4110,171504.0,346504.0,7.4880136774634645,-6.6,3.0,71
"Fadet 3, th",1799,København,55.66528687109412,12.53419172219429,0,4,84,0,10.794460476425993,48750,4095000,3179,177282.0,377282.0,7.654680165222554,0.0,8.0,71
"Blåbærhaven 2, st th",2980,Hørsholm,55.9155443423759,12.49464011956026,0,2,64,0,9.747359919824648,17109,1095000,3064,74202.0,124202.0,7.0556632996104405,0.0,3.0,71
"Fadet 3, th",1799,København,55.66554740894352,12.53419932259214,0,4,84,0,10.87646102958227,52916,4445000,3179,188982.0,408982.0,7.718590252567792,0.0,8.0,71
"Fadet 29, th",1799,København,55.66533308471144,12.53414816874832,0,3,72,0,10.761131704977476,47152,3395000,2725,148104.0,313104.0,7.6290038896529575,0.0,8.0,71
"Fadet 29, tv",1799,København,55.66693272011626,12.5332425534604,0,3,70,0,10.860363450888991,52071,3645000,2552,154338.0,334338.0,7.69840503947475,0.0,8.0,71
Fadet 17,1799,København,55.66490031975336,12.5341886596697,0,2,64,0,10.786407626268446,48359,3095000,2469,134862.0,284862.0,7.65312422901321,0.0,8.0,71
"Fadet 29, tv",1799,København,55.66693272011626,12.5332425534604,0,3,70,0,10.789319076925574,48500,3395000,2552,146028.0,311028.0,7.643058421075441,0.0,8.0,71
"Fadet 5, mf",1799,København,55.66516103667601,12.53387812239673,0,6,119,0,10.937739082043848,56260,6695000,4779,284622.0,614622.0,7.77979377001451,0.0,8.0,71
"Fiolstræde 32, st TV",1171,København,55.68164007097913,12.57244645064238,0,1,52,382,11.01165405400905,60576,3150000,3076,143862.0,298862.0,7.925366067148398,0.0,5.0,71
Fadet 19,1799,København,55.66501507798728,12.53426264454928,0,3,115,0,11.084800551717894,65173,7495000,4294,305922.0,675922.0,7.886153318117457,0.0,8.0,71
"Ordrupvej 48A, 2 tv",2920,Gentofte,55.76381339919301,12.57899261093324,2,3,66,0,10.580962563701778,39378,2599000,2320,115942.8,245942.8,7.471197502998314,-1.0,2.0,71
"Fadet 3, tv",1799,København,55.66530755197245,12.53409814175983,0,5,95,0,10.909326441051883,54684,5195000,3756,221496.0,476496.0,7.754282918012981,0.0,8.0,71
"Fadet 3, tv",1799,København,55.66530755197245,12.53409814175983,0,4,90,0,10.963393662322158,57722,5195000,3542,218928.0,473928.0,7.7966885172893265,0.0,8.0,71
"Grækenlandsvej 63, 1 4",2300,Tårnby,55.64981143149232,12.61774296790711,1,1,37,0,10.606708818667547,40405,1495000,1727,71718.0,141718.0,7.569579128461812,-6.3,3.0,71
"Buddinge Hovedgade 148, 1",2860,Gladsaxe,55.74691557980034,12.4815427227787,1,3,98,0,10.408888489256892,33153,3249000,2838,144028.8,309028.8,7.292801079890232,-4.4,4.0,71
"Vester Søgade 78, 4 2",1601,København,55.68057418488124,12.56055678772214,4,1,57,0,10.686726776622612,43771,2495000,2391,113586.0,233586.0,7.597264270403415,0.0,5.0,71
"Martin Luther Kings Vej 9, 7 tv",2450,København,55.6583951046893,12.56229448325886,7,6,284,12765,10.907037963903628,54559,15495000,10888,656250.0,1426250.0,7.745322854726765,0.0,9.0,71
"Grøndalsvej 14, st th",2000,Frederiksberg,55.68956604297771,12.51535698887794,0,6,92,0,11.133464304398764,68423,6295000,4440,266994.0,576994.0,7.973192888170737,0.0,2.0,71
"Dronningens Tværgade 16, 4",1302,København,55.68385000282701,12.58668568714778,4,3,149,0,10.839051359753869,50973,7595000,4840,315864.0,690864.0,7.65912071423681,-5.0,4.0,71
"Bjørnsonsvej 83, 2 th",2500,København,55.65277883803891,12.52328347548946,2,3,71,0,10.564421410731422,38732,2750000,3115,130770.0,265770.0,7.518515456859232,0.0,3.0,71
"Fadet 3, tv",1799,København,55.66693272011626,12.5332425534604,0,5,94,0,10.90047308711594,54202,5095000,3600,216234.0,466234.0,7.740821651347536,0.0,8.0,71
"Fadet 29, th",1799,København,55.66525694379239,12.53398222152309,0,3,73,0,10.77636961399326,47876,3495000,2733,151590.0,321590.0,7.638475345805673,0.0,8.0,71
"Fadet 29, tv",1799,København,55.66526362525497,12.53406236296174,0,2,59,0,10.98930162564094,59237,3495000,2115,144174.0,314174.0,7.80123873853858,0.0,8.0,71
"Fadet 5, tv",1799,København,55.66525831586621,12.53393462215558,0,5,107,0,11.087864608165031,65373,6995000,4219,288072.0,633072.0,7.898136893411384,0.0,8.0,71
"Fadet 5, mf",1799,København,55.66526362525497,12.53406236296174,0,6,123,0,10.87434222440065,52804,6495000,4969,280122.0,600122.0,7.730796146168778,0.0,8.0,71
"Fadet 5, th",1799,København,55.6651865695097,12.53392814905446,0,4,91,0,11.052967211565694,63131,5745000,3558,237600.0,522600.0,7.867484359953777,0.0,8.0,71
"Fadet 5, th",1799,København,55.66520725018579,12.53383456870979,0,4,100,0,11.081373022098745,64950,6495000,3963,268050.0,588050.0,7.893758623267592,0.0,8.0,71
"Fadet 29, tv",1799,København,55.66523141098268,12.53393219473924,0,3,70,0,10.832536550508946,50642,3545000,2552,150948.0,325948.0,7.676195443577513,0.0,8.0,71
"Fadet 3, tv",1799,København,55.66535770264602,12.53422992878614,0,5,95,0,10.928381536709955,55736,5295000,3756,224886.0,484886.0,7.769471994520422,0.0,8.0,71
Holger Danskes Vej 28H,2000,Frederiksberg,55.68687548233968,12.537318791522,0,1,40,0,10.817275154192165,49875,1995000,2135,93564.0,188564.0,7.757521518983664,0.0,3.0,72
"Bredebovej 31, 4 mf",2800,Rudersdal,55.79565763412088,12.50493615010285,4,2,69,14330,10.299238968456653,29710,2050000,2795,103200.0,203200.0,7.31031762743234,-6.6,4.0,72
"Laksegade 26, 2 TH",1063,København,55.67769690348312,12.58278019771226,2,3,76,0,10.918663882962203,55197,4195000,2560,173244.0,378244.0,7.731722944131484,0.0,0.0,72
"Tønnesvej 16, 1 th",2300,Tårnby,55.64521849198114,12.61859104578949,1,2,58,0,10.342290720254804,31017,1799000,1965,84562.8,174562.8,7.284806722032272,-5.1,4.0,72
"Tycho Brahes Allé 21, 4 TV",2300,Tårnby,55.65562545767273,12.61207709793571,4,2,48,0,10.501059518173044,36354,1745000,2007,83388.0,168388.0,7.460058682194437,0.0,2.0,72
"Vangede Bygade 84, 1 TH",2820,Gladsaxe,55.75018382460865,12.5176560948124,1,2,51,0,10.350542360403455,31274,1595000,2413,83340.0,158340.0,7.398858272252118,-3.0,2.0,72
"Göteborg Plads 12, 1 MF",2150,København,55.70707779576325,12.59767013202275,1,3,129,3735,10.871877254154263,52674,6795000,5399,295452.0,630452.0,7.736449261724149,0.0,8.0,72
"Helgolandsgade 8B, 3",1653,København,55.67212166442513,12.56056780880527,3,4,175,0,10.6515252995352,42257,7395000,4436,304236.0,669236.0,7.460773021077078,0.0,4.0,72
"Markskellet 1, 3 tv",2720,Frederiksberg,55.69364721972278,12.49209972000086,3,2,54,0,10.467322996615733,35148,1898000,2295,91875.6,186875.6,7.439206720541784,0.0,4.0,72
"Johan Wilmanns Vej 23, st TV",2800,Rudersdal,55.76495342701896,12.504570139926,0,2,57,0,10.75639110022988,46929,2675000,3146,128682.0,258682.0,7.722048255828467,0.0,4.0,72
"Usserød Kongevej 35B, st TH",2970,Rudersdal,55.88409680260477,12.49766567282217,0,2,60,0,10.248848736574587,28250,1695000,2294,85302.0,165302.0,7.2596086176416526,0.0,2.0,72
"Bentzonsvej 36, 3 tv",2000,Frederiksberg,55.68573185995034,12.52957572973035,3,3,69,0,10.832733995570498,50652,3495000,2168,144810.0,314810.0,7.649071312725389,0.0,4.0,72
"Larsbjørnsstræde 7A, 2",1454,København,55.67800343145597,12.56918657699823,2,3,135,0,10.911025676804842,54777,7395000,6293,326520.0,691520.0,7.790971703126862,-5.1,4.0,72
"Hedebygade 17A, 5 TV",1754,København,55.66908250672121,12.5444298300685,5,2,38,0,11.051302618649801,63026,2395000,2065,106284.0,221284.0,7.936283875871197,-2.0,3.0,72
"Ørestads Boulevard 61F, 5 TV",2300,Tårnby,55.63314148945845,12.58158541858798,5,3,93,0,10.549857541537145,38172,3550000,3588,163566.0,338566.0,7.472372364438256,0.0,5.0,72
"Sallingvej 76, st tv",2720,Frederiksberg,55.69329644369856,12.49778329519299,0,2,67,0,10.301457978882032,29776,1995000,2628,99480.0,194480.0,7.303019278526375,0.0,3.0,72
"Richard Mortensens Vej 63, 2 1",2300,Tårnby,55.61832453688754,12.57136677337274,2,3,99,0,10.499931082862638,36313,3595000,3887,168828.0,343828.0,7.441515874030624,-2.8,5.0,72
"Sortedam Dossering 93B, 3 TV",2100,København,55.69696015664638,12.57652001101235,3,3,75,0,11.022980318783594,61266,4595000,2721,188736.0,413736.0,7.830616378638638,-2.1,3.0,72
"Uplandsgade 20, st TV",2300,Tårnby,55.66713036730813,12.60154048946513,0,6,161,0,10.581749495596627,39409,6345000,5068,276060.0,591060.0,7.446969147393106,-0.8,3.0,72
"Gammel Køge Landevej 30, st TH",2500,København,55.65689830758923,12.51258455523921,0,2,88,0,10.36599440101149,31761,2795000,3590,138144.0,273144.0,7.358715083876998,-3.5,4.0,72
"Frøbels Alle 1, 1 th",2000,Frederiksberg,55.68117242600793,12.50892188274175,1,3,75,0,10.675122386144814,43266,3245000,3210,148674.0,308674.0,7.592023154935487,0.0,4.0,72
"Jakob Dannefærds Vej 10A, 4 TV",1973,Frederiksberg,55.68355250940481,12.55366582046038,4,2,46,0,10.817595904751217,49891,2295000,2186,104346.0,214346.0,7.7268261827468026,0.0,3.0,72
"Gyldenløvesgade 21, 7 tv",1600,København,55.68052725116037,12.56093445722556,7,3,109,0,10.781432388492796,48119,5245000,5100,239154.0,499154.0,7.693515092643667,-2.8,5.0,72
"Ejler Billes Allé 120, th, 163",2300,Tårnby,55.62305855853882,12.56936643250885,0,4,97,0,10.721260967234452,45309,4395000,3698,193680.0,408680.0,7.5992516131085575,0.0,5.0,72
"Birkegade 15A, st TV",2200,Frederiksberg,55.6904941460558,12.55800511164552,0,2,34,0,10.956962995532708,57352,1950000,1591,85362.0,180362.0,7.82829579126306,-7.1,3.0,72
"Buddingevej 190, st Lejl. 7",2860,Gladsaxe,55.75289804407743,12.49471911976868,0,2,39,0,10.452042393112126,34615,1350000,2014,70098.0,135098.0,7.494087895815557,0.0,3.0,72
"Enghavevej 23, 2 TV",1674,København,55.67049935292906,12.5461172383054,2,2,61,0,10.696027476974109,44180,2695000,2463,121230.0,251230.0,7.594570982567318,-3.6,2.0,72
"Doris Lessings Vej 29A, ue",2300,Tårnby,55.63667881881968,12.5756135537494,0,2,45,0,10.699484599710523,44333,1995000,2410,96864.0,191864.0,7.674400722051125,-9.1,9.0,73
"Lipkesgade 5B, 5 TV",2100,København,55.69704270438547,12.58539552884749,5,4,124,0,11.245986753656346,76572,9495000,3661,366126.0,836126.0,7.990451249828881,-5.0,3.0,73
"Dirch Passers Alle 23, 4 tv",2000,Frederiksberg,55.6847422888428,12.50136374891461,4,3,112,0,10.85400578295951,51741,5795000,3892,243468.0,528468.0,7.6842419247359555,-3.3,4.0,73
"Ben Websters Vej 138, 2 10",2450,København,55.64573308580373,12.55274849053271,2,3,99,0,10.828817309060954,50454,4995000,3264,208812.0,453812.0,7.654069754468988,0.0,4.0,73
"Platanvej 5, 1",1810,Frederiksberg,55.67312193415058,12.5403085663355,1,3,76,0,10.818457412442868,49934,3795000,3417,169968.0,354968.0,7.7126321227334635,-5.0,4.0,73
"Martin Luther Kings Vej 13, 7 TH",2450,København,55.65813897040469,12.56182585445432,7,4,191,12765,11.237040202397958,75890,14495000,6039,564162.0,1284162.0,7.990823295232319,0.0,9.0,73
"Peter Ipsens Allé 1, st 1",2400,København,55.70568511313738,12.52422631113018,0,3,90,0,10.231171283124262,27755,2498000,4820,142515.6,267515.6,7.367397076052981,0.0,3.0,73
"Jens Otto Krags Gade 7, 2 2",2300,Tårnby,55.65906500672173,12.56894023139055,2,2,78,0,10.710119656197318,44807,3495000,3315,158574.0,328574.0,7.617267813628347,-2.8,4.0,73
Rebæk Søpark 3,2650,Hvidovre,55.66348946583747,12.4572157944338,0,1,44,0,10.250440389576625,28295,1245000,1672,62418.0,122418.0,7.257419340380689,0.0,3.0,73
"Madvigs Alle 4, 4 TH",1829,Frederiksberg,55.67465117785391,12.54090827102155,4,3,100,0,10.93221371374007,55950,5595000,4892,248688.0,523688.0,7.818784191734588,0.0,2.0,73
"Klerkegade 2E, 1 TV",1308,København,55.68625692793456,12.58647651797709,1,4,153,0,11.087145398346655,65326,9995000,3513,381300.0,876300.0,7.82090382445322,-4.8,5.0,73
"Gammel Kongevej 150, 2 TH",1850,Frederiksberg,55.67745551815564,12.53751788559178,2,9,216,0,10.882565272509048,53240,11500000,6389,466518.0,1041518.0,7.677773476049984,0.0,4.0,73
