date,identifier,type,value,country
1864-11-04,ASN00090015,TMAX,15.6,AS
1864-11-04,UK000056225,TMAX,9.4,UK
1864-11-04,SZ000006717,TMAX,1.1,SZ
1864-11-05,ITE00100550,TMAX,10.3,IT
1864-11-05,ASN00086071,TMAX,17.9,AS
1864-11-05,CA006158350,TMAX,2.8,CA
1864-11-05,EIE00101859,TMAX,11.7,EI
1864-11-05,BE000006447,TMAX,8.3,BE
1864-11-05,AGE00135039,TMAX,18.0,AG
1864-11-05,GME00125218,TMAX,5.3,GM
1864-11-05,EZE00100082,TMAX,8.5,EZ
1864-11-05,ITE00100554,TMAX,12.4,IT
1864-11-05,ASN00066062,TMAX,17.7,AS
1864-11-05,AU000005901,TMAX,5.1,AU
1864-11-05,GM000004204,TMAX,6.1,GM
1864-11-05,UK000047811,TMAX,11.6,UK
1864-11-05,ASN00090015,TMAX,16.7,AS
1864-11-05,UK000056225,TMAX,8.3,UK
1864-11-05,SZ000006717,TMAX,2.8,SZ
1864-11-06,ITE00100550,TMAX,8.1,IT
1864-11-06,ASN00086071,TMAX,25.3,AS
1864-11-06,CA006158350,TMAX,8.9,CA
1864-11-06,EIE00101859,TMAX,12.2,EI
1864-11-06,BE000006447,TMAX,2.2,BE
1864-11-06,GME00125218,TMAX,3.4,GM
1864-11-06,EZE00100082,TMAX,4.4,EZ
1864-11-06,ITE00100554,TMAX,11.0,IT
1864-11-06,ASN00066062,TMAX,19.3,AS
1864-11-06,AU000005901,TMAX,5.4,AU
1864-11-06,GM000004204,TMAX,3.4,GM
1864-11-06,UK000047811,TMAX,8.5,UK
1864-11-06,UK000056225,TMAX,5.5,UK
1864-11-06,SZ000006717,TMAX,-7.7,SZ
1864-11-07,ITE00100550,TMAX,5.0,IT
1864-11-07,ASN00086071,TMAX,17.3,AS
1864-11-07,CA006158350,TMAX,12.2,CA
1864-11-07,EIE00101859,TMAX,11.1,EI
1864-11-07,BE000006447,TMAX,1.0,BE
1864-11-07,AGE00135039,TMAX,13.5,AG
1864-11-07,GME00125218,TMAX,-1.5,GM
1864-11-07,EZE00100082,TMAX,0.1,EZ
1864-11-07,ITE00100554,TMAX,5.0,IT
1864-11-07,ASN00066062,TMAX,29.9,AS
1864-11-07,AU000005901,TMAX,0.3,AU
1864-11-07,GM000004204,TMAX,0.8,GM
1864-11-07,UK000047811,TMAX,8.1,UK
1864-11-07,ASN00090015,TMAX,15.6,AS
1864-11-07,UK000056225,TMAX,7.9,UK
1864-11-07,SZ000006717,TMAX,-6.0,SZ
1864-11-08,ITE00100550,TMAX,5.9,IT
1864-11-08,ASN00086071,TMAX,21.0,AS
1864-11-08,CA006158350,TMAX,12.8,CA
1864-11-08,EIE00101859,TMAX,11.7,EI
1864-11-08,BE000006447,TMAX,3.3,BE
1864-11-08,AGE00135039,TMAX,14.0,AG
1864-11-08,GME00125218,TMAX,0.3,GM
1864-11-08,EZE00100082,TMAX,-0.5,EZ
1864-11-08,ITE00100554,TMAX,7.1,IT
1864-11-08,ASN00066062,TMAX,23.9,AS
1864-11-08,AU000005901,TMAX,1.8,AU
1864-11-08,GM000004204,TMAX,0.8,GM
1864-11-08,UK000047811,TMAX,8.6,UK
1864-11-08,ASN00090015,TMAX,15.6,AS
1864-11-08,UK000056225,TMAX,8.2,UK
1864-11-08,SZ000006717,TMAX,-1.0,SZ
1864-11-09,ITE00100550,TMAX,8.8,IT
1864-11-09,ASN00086071,TMAX,23.9,AS
1864-11-09,CA006158350,TMAX,15.6,CA
1864-11-09,EIE00101859,TMAX,11.7,EI
1864-11-09,BE000006447,TMAX,2.9,BE
1864-11-09,AGE00135039,TMAX,15.5,AG
1864-11-09,GME00125218,TMAX,2.9,GM
1864-11-09,EZE00100082,TMAX,1.7,EZ
1864-11-09,ITE00100554,TMAX,8.5,IT
1864-11-09,ASN00066062,TMAX,20.4,AS
1864-11-09,AU000005901,TMAX,2.5,AU
1864-11-09,GM000004204,TMAX,1.9,GM
1864-11-09,UK000047811,TMAX,6.5,UK
1864-11-09,UK000056225,TMAX,6.6,UK
1864-11-09,SZ000006717,TMAX,-1.6,SZ
1864-11-10,ITE00100550,TMAX,7.9,IT
1864-11-10,ASN00086071,TMAX,26.5,AS
1864-11-10,CA006158350,TMAX,8.3,CA
1864-11-10,EIE00101859,TMAX,10.0,EI
1864-11-10,BE000006447,TMAX,2.3,BE
1864-11-10,AGE00135039,TMAX,16.0,AG
1864-11-10,GME00125218,TMAX,2.8,GM
1864-11-10,EZE00100082,TMAX,1.9,EZ
1864-11-10,ITE00100554,TMAX,10.0,IT
1864-11-10,ASN00066062,TMAX,29.6,AS
1864-11-10,AU000005901,TMAX,3.4,AU
1864-11-10,GM000004204,TMAX,2.1,GM
1864-11-10,UK000047811,TMAX,6.4,UK
1864-11-10,ASN00090015,TMAX,16.7,AS
1864-11-10,UK000056225,TMAX,4.4,UK
1864-11-10,SZ000006717,TMAX,-3.6,SZ
1864-11-11,ITE00100550,TMAX,5.0,IT
1864-11-11,ASN00086071,TMAX,24.5,AS
1864-11-11,CA006158350,TMAX,5.6,CA
1864-11-11,EIE00101859,TMAX,11.1,EI
1864-11-11,BE000006447,TMAX,1.3,BE
1864-11-11,AGE00135039,TMAX,16.5,AG
1864-11-11,GME00125218,TMAX,0.3,GM
1864-11-11,EZE00100082,TMAX,2.2,EZ
1864-11-11,ITE00100554,TMAX,6.2,IT
1864-11-11,ASN00066062,TMAX,23.0,AS
1864-11-11,AU000005901,TMAX,2.3,AU
1864-11-11,GM000004204,TMAX,-0.5,GM
1864-11-11,UK000047811,TMAX,7.7,UK
1864-11-11,ASN00090015,TMAX,17.8,AS
1864-11-11,UK000056225,TMAX,7.7,UK
1864-11-11,SZ000006717,TMAX,-5.3,SZ
1864-11-12,ITE00100550,TMAX,7.1,IT
1864-11-12,ASN00086071,TMAX,24.4,AS
1864-11-12,CA006158350,TMAX,3.9,CA
1864-11-12,EIE00101859,TMAX,10.0,EI
1864-11-12,BE000006447,TMAX,6.5,BE
1864-11-12,AGE00135039,TMAX,16.5,AG
1864-11-12,GME00125218,TMAX,1.8,GM
1864-11-12,EZE00100082,TMAX,3.8,EZ
1864-11-12,ITE00100554,TMAX,8.8,IT
1864-11-12,ASN00066062,TMAX,26.8,AS
1864-11-12,AU000005901,TMAX,4.3,AU
1864-11-12,GM000004204,TMAX,1.9,GM
1864-11-12,UK000047811,TMAX,8.1,UK
1864-11-12,ASN00090015,TMAX,18.3,AS
1864-11-12,UK000056225,TMAX,9.9,UK
1864-11-12,SZ000006717,TMAX,-6.3,SZ
1864-11-13,ITE00100550,TMAX,10.1,IT
1864-11-13,ASN00086071,TMAX,21.8,AS
1864-11-13,CA006158350,TMAX,0.6,CA
1864-11-13,EIE00101859,TMAX,9.4,EI
1864-11-13,BE000006447,TMAX,10.0,BE
1864-11-13,GME00125218,TMAX,5.1,GM
1864-11-13,EZE00100082,TMAX,3.5,EZ
1864-11-13,ITE00100554,TMAX,10.8,IT
1864-11-13,ASN00066062,TMAX,27.5,AS
1864-11-13,AU000005901,TMAX,4.5,AU
1864-11-13,GM000004204,TMAX,5.8,GM
1864-11-13,UK000047811,TMAX,11.3,UK
1864-11-13,ASN00090015,TMAX,18.3,AS
1864-11-13,UK000056225,TMAX,10.4,UK
1864-11-13,SZ000006717,TMAX,-4.9,SZ
1864-11-14,ITE00100550,TMAX,14.3,IT
1864-11-14,ASN00086071,TMAX,17.3,AS
1864-11-14,CA006158350,TMAX,1.7,CA
1864-11-14,EIE00101859,TMAX,8.9,EI
1864-11-14,BE000006447,TMAX,10.3,BE
1864-11-14,AGE00135039,TMAX,20.7,AG
1864-11-14,GME00125218,TMAX,7.3,GM
1864-11-14,EZE00100082,TMAX,6.2,EZ
1864-11-14,ITE00100554,TMAX,8.4,IT
1864-11-14,ASN00066062,TMAX,21.1,AS
1864-11-14,AU000005901,TMAX,9.0,AU
1864-11-14,GM000004204,TMAX,8.6,GM
1864-11-14,UK000047811,TMAX,10.1,UK
1864-11-14,ASN00090015,TMAX,20.0,AS
1864-11-14,UK000056225,TMAX,7.7,UK
1864-11-14,SZ000006717,TMAX,-4.3,SZ
1864-11-15,ITE00100550,TMAX,13.4,IT
1864-11-15,ASN00086071,TMAX,22.3,AS
1864-11-15,CA006158350,TMAX,0.0,CA
1864-11-15,EIE00101859,TMAX,10.0,EI
1864-11-15,BE000006447,TMAX,8.5,BE
1864-11-15,AGE00135039,TMAX,20.0,AG
1864-11-15,GME00125218,TMAX,8.5,GM
1864-11-15,EZE00100082,TMAX,7.5,EZ
1864-11-15,ITE00100554,TMAX,10.5,IT
1864-11-15,ASN00066062,TMAX,20.3,AS
1864-11-15,AU000005901,TMAX,9.4,AU
1864-11-15,GM000004204,TMAX,9.1,GM
1864-11-15,UK000047811,TMAX,8.7,UK
1864-11-15,ASN00090015,TMAX,23.3,AS
1864-11-15,UK000056225,TMAX,8.9,UK
1864-11-15,SZ000006717,TMAX,-4.1,SZ
1864-11-16,ITE00100550,TMAX,8.0,IT
1864-11-16,ASN00086071,TMAX,23.7,AS
1864-11-16,CA006158350,TMAX,2.2,CA
1864-11-16,EIE00101859,TMAX,10.0,EI
1864-11-16,BE000006447,TMAX,7.7,BE
1864-11-16,AGE00135039,TMAX,19.0,AG
1864-11-16,GME00125218,TMAX,8.3,GM
1864-11-16,EZE00100082,TMAX,7.8,EZ
1864-11-16,ITE00100554,TMAX,10.1,IT
1864-11-16,ASN00066062,TMAX,20.6,AS
1864-11-16,AU000005901,TMAX,5.9,AU
1864-11-16,GM000004204,TMAX,8.6,GM
1864-11-16,UK000047811,TMAX,8.1,UK
1864-11-16,ASN00090015,TMAX,18.9,AS
1864-11-16,UK000056225,TMAX,12.2,UK
1864-11-16,SZ000006717,TMAX,-1.7,SZ
1864-11-17,ITE00100550,TMAX,11.0,IT
1864-11-17,ASN00086071,TMAX,17.5,AS
1864-11-17,CA006158350,TMAX,5.0,CA
1864-11-17,EIE00101859,TMAX,10.6,EI
1864-11-17,BE000006447,TMAX,11.6,BE
1864-11-17,AGE00135039,TMAX,20.0,AG
1864-11-17,GME00125218,TMAX,6.4,GM
1864-11-17,EZE00100082,TMAX,9.9,EZ
1864-11-17,ITE00100554,TMAX,11.4,IT
1864-11-17,ASN00066062,TMAX,23.3,AS
1864-11-17,AU000005901,TMAX,9.8,AU
1864-11-17,GM000004204,TMAX,6.1,GM
1864-11-17,UK000047811,TMAX,12.2,UK
1864-11-17,ASN00090015,TMAX,21.1,AS
1864-11-17,UK000056225,TMAX,11.1,UK
1864-11-17,SZ000006717,TMAX,0.7,SZ
1864-11-18,ITE00100550,TMAX,11.3,IT
1864-11-18,ASN00086071,TMAX,21.3,AS
1864-11-18,CA006158350,TMAX,6.1,CA
1864-11-18,EIE00101859,TMAX,9.4,EI
1864-11-18,BE000006447,TMAX,11.7,BE
1864-11-18,AGE00135039,TMAX,19.5,AG
1864-11-18,GME00125218,TMAX,6.5,GM
1864-11-18,EZE00100082,TMAX,6.5,EZ
1864-11-18,ITE00100554,TMAX,10.2,IT
1864-11-18,ASN00066062,TMAX,17.6,AS
1864-11-18,AU000005901,TMAX,8.4,AU
1864-11-18,GM000004204,TMAX,5.5,GM
1864-11-18,UK000047811,TMAX,10.2,UK
1864-11-18,ASN00090015,TMAX,17.8,AS
1864-11-18,UK000056225,TMAX,11.6,UK
1864-11-18,SZ000006717,TMAX,2.0,SZ
1864-11-19,ITE00100550,TMAX,11.5,IT
1864-11-19,ASN00086071,TMAX,27.8,AS
1864-11-19,CA006158350,TMAX,4.4,CA
1864-11-19,EIE00101859,TMAX,9.4,EI
1864-11-19,BE000006447,TMAX,8.7,BE
1864-11-19,AGE00135039,TMAX,18.0,AG
1864-11-19,GME00125218,TMAX,8.5,GM
1864-11-19,EZE00100082,TMAX,8.3,EZ
1864-11-19,ITE00100554,TMAX,12.4,IT
1864-11-19,ASN00066062,TMAX,20.3,AS
1864-11-19,AU000005901,TMAX,8.3,AU
1864-11-19,GM000004204,TMAX,7.9,GM
1864-11-19,UK000047811,TMAX,8.7,UK
1864-11-19,UK000056225,TMAX,11.6,UK
1864-11-19,SZ000006717,TMAX,-1.7,SZ
1864-11-20,ITE00100550,TMAX,11.8,IT
1864-11-20,ASN00086071,TMAX,32.3,AS
1864-11-20,CA006158350,TMAX,6.1,CA
1864-11-20,EIE00101859,TMAX,10.6,EI
1864-11-20,BE000006447,TMAX,7.7,BE
1864-11-20,GME00125218,TMAX,5.6,GM
1864-11-20,EZE00100082,TMAX,6.8,EZ
1864-11-20,ITE00100554,TMAX,10.7,IT
1864-11-20,ASN00066062,TMAX,21.4,AS
1864-11-20,AU000005901,TMAX,8.1,AU
1864-11-20,GM000004204,TMAX,5.1,GM
1864-11-20,UK000047811,TMAX,11.3,UK
1864-11-20,ASN00090015,TMAX,30.0,AS
1864-11-20,UK000056225,TMAX,11.1,UK
1864-11-20,SZ000006717,TMAX,-0.3,SZ
1864-11-21,ITE00100550,TMAX,7.6,IT
1864-11-21,ASN00086071,TMAX,21.2,AS
1864-11-21,CA006158350,TMAX,6.1,CA
1864-11-21,EIE00101859,TMAX,9.4,EI
1864-11-21,BE000006447,TMAX,7.5,BE
1864-11-21,AGE00135039,TMAX,19.5,AG
1864-11-21,GME00125218,TMAX,2.5,GM
1864-11-21,EZE00100082,TMAX,0.9,EZ
1864-11-21,ITE00100554,TMAX,8.6,IT
1864-11-21,ASN00066062,TMAX,25.5,AS
1864-11-21,AU000005901,TMAX,4.8,AU
1864-11-21,GM000004204,TMAX,3.3,GM
1864-11-21,UK000047811,TMAX,10.6,UK
1864-11-21,ASN00090015,TMAX,21.1,AS
1864-11-21,UK000056225,TMAX,10.4,UK
1864-11-21,SZ000006717,TMAX,-5.8,SZ
1864-11-22,ITE00100550,TMAX,10.9,IT
1864-11-22,ASN00086071,TMAX,22.7,AS
1864-11-22,CA006158350,TMAX,-0.6,CA
1864-11-22,EIE00101859,TMAX,9.4,EI
1864-11-22,BE000006447,TMAX,8.5,BE
1864-11-22,AGE00135039,TMAX,16.0,AG
1864-11-22,GME00125218,TMAX,5.1,GM
1864-11-22,EZE00100082,TMAX,3.0,EZ
1864-11-22,ITE00100554,TMAX,9.6,IT
1864-11-22,ASN00066062,TMAX,25.5,AS
1864-11-22,AU000005901,TMAX,4.6,AU
1864-11-22,GM000004204,TMAX,6.9,GM
1864-11-22,UK000047811,TMAX,9.1,UK
1864-11-22,ASN00090015,TMAX,18.9,AS
1864-11-22,UK000056225,TMAX,7.7,UK
1864-11-22,SZ000006717,TMAX,-3.6,SZ
1864-11-23,ITE00100550,TMAX,7.3,IT
1864-11-23,ASN00086071,TMAX,20.1,AS
1864-11-23,CA006158350,TMAX,-0.6,CA
1864-11-23,EIE00101859,TMAX,10.6,EI
1864-11-23,BE000006447,TMAX,7.9,BE
1864-11-23,AGE00135039,TMAX,15.5,AG
1864-11-23,GME00125218,TMAX,6.6,GM
1864-11-23,EZE00100082,TMAX,2.8,EZ
1864-11-23,ITE00100554,TMAX,5.8,IT
1864-11-23,ASN00066062,TMAX,27.2,AS
1864-11-23,AU000005901,TMAX,7.0,AU
1864-11-23,GM000004204,TMAX,7.8,GM
1864-11-23,UK000047811,TMAX,5.9,UK
1864-11-23,ASN00090015,TMAX,15.6,AS
1864-11-23,UK000056225,TMAX,4.9,UK
1864-11-23,SZ000006717,TMAX,-3.7,SZ
1864-11-24,ITE00100550,TMAX,7.5,IT
1864-11-24,ASN00086071,TMAX,18.7,AS
1864-11-24,CA006158350,TMAX,1.1,CA
1864-11-24,EIE00101859,TMAX,8.9,EI
1864-11-24,BE000006447,TMAX,8.0,BE
1864-11-24,AGE00135039,TMAX,18.2,AG
1864-11-24,GME00125218,TMAX,2.8,GM
1864-11-24,EZE00100082,TMAX,4.4,EZ
1864-11-24,ITE00100554,TMAX,5.7,IT
1864-11-24,ASN00066062,TMAX,21.6,AS
1864-11-24,AU000005901,TMAX,5.3,AU
1864-11-24,GM000004204,TMAX,3.8,GM
1864-11-24,UK000047811,TMAX,4.8,UK
1864-11-24,ASN00090015,TMAX,19.4,AS
1864-11-24,UK000056225,TMAX,7.2,UK
1864-11-24,SZ000006717,TMAX,-6.4,SZ
1864-11-25,ITE00100550,TMAX,12.5,IT
1864-11-25,ASN00086071,TMAX,18.5,AS
1864-11-25,CA006158350,TMAX,3.9,CA
1864-11-25,EIE00101859,TMAX,8.9,EI
1864-11-25,BE000006447,TMAX,5.9,BE
1864-11-25,AGE00135039,TMAX,15.5,AG
1864-11-25,GME00125218,TMAX,5.0,GM
1864-11-25,EZE00100082,TMAX,7.1,EZ
1864-11-25,ITE00100554,TMAX,6.7,IT
1864-11-25,ASN00066062,TMAX,21.6,AS
1864-11-25,AU000005901,TMAX,7.1,AU
1864-11-25,GM000004204,TMAX,2.5,GM
1864-11-25,UK000047811,TMAX,7.7,UK
1864-11-25,ASN00090015,TMAX,18.3,AS
1864-11-25,UK000056225,TMAX,7.7,UK
1864-11-25,SZ000006717,TMAX,-8.8,SZ
1864-11-26,ITE00100550,TMAX,11.3,IT
1864-11-26,ASN00086071,TMAX,14.4,AS
1864-11-26,CA006158350,TMAX,6.1,CA
1864-11-26,EIE00101859,TMAX,7.8,EI
1864-11-26,BE000006447,TMAX,6.3,BE
1864-11-26,AGE00135039,TMAX,17.0,AG
1864-11-26,GME00125218,TMAX,6.1,GM
1864-11-26,EZE00100082,TMAX,5.3,EZ
1864-11-26,ITE00100554,TMAX,5.8,IT
1864-11-26,ASN00066062,TMAX,16.2,AS
1864-11-26,AU000005901,TMAX,8.3,AU
1864-11-26,GM000004204,TMAX,6.6,GM
1864-11-26,UK000047811,TMAX,6.9,UK
1864-11-26,ASN00090015,TMAX,14.4,AS
1864-11-26,UK000056225,TMAX,12.2,UK
1864-11-26,SZ000006717,TMAX,-5.1,SZ
1864-11-27,ITE00100550,TMAX,6.5,IT
1864-11-27,ASN00086071,TMAX,16.5,AS
1864-11-27,CA006158350,TMAX,7.2,CA
1864-11-27,EIE00101859,TMAX,8.3,EI
1864-11-27,BE000006447,TMAX,7.5,BE
1864-11-27,GME00125218,TMAX,5.6,GM
1864-11-27,EZE00100082,TMAX,5.6,EZ
1864-11-27,ITE00100554,TMAX,12.0,IT
1864-11-27,ASN00066062,TMAX,18.9,AS
1864-11-27,AU000005901,TMAX,6.0,AU
1864-11-27,GM000004204,TMAX,6.3,GM
1864-11-27,UK000047811,TMAX,11.2,UK
1864-11-27,ASN00090015,TMAX,15.0,AS
1864-11-27,UK000056225,TMAX,12.7,UK
1864-11-27,SZ000006717,TMAX,-9.8,SZ
1864-11-28,ITE00100550,TMAX,10.4,IT
1864-11-28,ASN00086071,TMAX,16.1,AS
1864-11-28,CA006158350,TMAX,10.6,CA
1864-11-28,EIE00101859,TMAX,8.9,EI
1864-11-28,BE000006447,TMAX,9.0,BE
1864-11-28,AGE00135039,TMAX,16.5,AG
1864-11-28,GME00125218,TMAX,5.1,GM
1864-11-28,EZE00100082,TMAX,6.1,EZ
1864-11-28,ITE00100554,TMAX,10.2,IT
1864-11-28,ASN00066062,TMAX,20.6,AS
1864-11-28,AU000005901,TMAX,7.1,AU
1864-11-28,GM000004204,TMAX,5.0,GM
1864-11-28,UK000047811,TMAX,11.2,UK
1864-11-28,ASN00090015,TMAX,15.6,AS
1864-11-28,UK000056225,TMAX,8.9,UK
1864-11-28,SZ000006717,TMAX,-3.5,SZ
1864-11-29,ITE00100550,TMAX,9.4,IT
1864-11-29,ASN00086071,TMAX,18.4,AS
1864-11-29,CA006158350,TMAX,15.6,CA
1864-11-29,EIE00101859,TMAX,10.0,EI
1864-11-29,BE000006447,TMAX,7.5,BE
1864-11-29,AGE00135039,TMAX,15.5,AG
1864-11-29,GME00125218,TMAX,3.1,GM
1864-11-29,EZE00100082,TMAX,2.7,EZ
1864-11-29,ITE00100554,TMAX,6.0,IT
1864-11-29,ASN00066062,TMAX,17.9,AS
1864-11-29,AU000005901,TMAX,5.4,AU
1864-11-29,GM000004204,TMAX,3.8,GM
1864-11-29,UK000047811,TMAX,9.4,UK
1864-11-29,UK000056225,TMAX,9.4,UK
1864-11-29,SZ000006717,TMAX,-4.3,SZ
1864-11-30,ITE00100550,TMAX,8.8,IT
1864-11-30,ASN00086071,TMAX,33.3,AS
1864-11-30,CA006158350,TMAX,11.7,CA
1864-11-30,EIE00101859,TMAX,9.4,EI
1864-11-30,BE000006447,TMAX,5.7,BE
1864-11-30,AGE00135039,TMAX,15.5,AG
1864-11-30,GME00125218,TMAX,3.6,GM
1864-11-30,EZE00100082,TMAX,4.3,EZ
1864-11-30,ITE00100554,TMAX,8.8,IT
1864-11-30,ASN00066062,TMAX,19.3,AS
1864-11-30,AU000005901,TMAX,6.4,AU
1864-11-30,GM000004204,TMAX,4.3,GM
1864-11-30,UK000047811,TMAX,9.6,UK
1864-11-30,UK000056225,TMAX,8.0,UK
1864-11-30,SZ000006717,TMAX,-5.8,SZ
1864-12-01,ITE00100550,TMAX,9.3,IT
1864-12-01,ASN00086071,TMAX,29.1,AS
1864-12-01,CA006158350,TMAX,7.2,CA
1864-12-01,EIE00101859,TMAX,8.9,EI
1864-12-01,BE000006447,TMAX,2.9,BE
1864-12-01,AGE00135039,TMAX,14.5,AG
1864-12-01,GME00125218,TMAX,1.1,GM
1864-12-01,EZE00100082,TMAX,2.3,EZ
1864-12-01,ITE00100554,TMAX,8.2,IT
1864-12-01,ASN00066062,TMAX,23.7,AS
1864-12-01,AU000005901,TMAX,4.6,AU
1864-12-01,GM000004204,TMAX,-0.4,GM
1864-12-01,UK000047811,TMAX,8.3,UK
1864-12-01,ASN00090015,TMAX,22.2,AS
1864-12-01,UK000056225,TMAX,9.3,UK
1864-12-01,SZ000006717,TMAX,-3.3,SZ
1864-12-02,ITE00100550,TMAX,7.3,IT
1864-12-02,ASN00086071,TMAX,23.9,AS
1864-12-02,CA006158350,TMAX,6.1,CA
1864-12-02,EIE00101859,TMAX,10.0,EI
1864-12-02,BE000006447,TMAX,3.1,BE
1864-12-02,AGE00135039,TMAX,13.5,AG
1864-12-02,GME00125218,TMAX,0.5,GM
1864-12-02,EZE00100082,TMAX,0.9,EZ
1864-12-02,ITE00100554,TMAX,7.0,IT
1864-12-02,ASN00066062,TMAX,32.9,AS
1864-12-02,AU000005901,TMAX,2.5,AU
1864-12-02,GM000004204,TMAX,0.3,GM
1864-12-02,UK000047811,TMAX,9.8,UK
1864-12-02,ASN00090015,TMAX,18.3,AS
1864-12-02,UK000056225,TMAX,10.4,UK
1864-12-02,SZ000006717,TMAX,-10.0,SZ
1864-12-03,ITE00100550,TMAX,6.5,IT
1864-12-03,ASN00086071,TMAX,16.9,AS
1864-12-03,CA006158350,TMAX,10.0,CA
1864-12-03,EIE00101859,TMAX,10.6,EI
1864-12-03,BE000006447,TMAX,2.8,BE
1864-12-03,AGE00135039,TMAX,13.0,AG
1864-12-03,GME00125218,TMAX,-0.3,GM
1864-12-03,EZE00100082,TMAX,0.5,EZ
1864-12-03,ITE00100554,TMAX,6.7,IT
1864-12-03,ASN00066062,TMAX,24.3,AS
1864-12-03,AU000005901,TMAX,1.5,AU
1864-12-03,GM000004204,TMAX,0.5,GM
1864-12-03,UK000047811,TMAX,12.2,UK
1864-12-03,ASN00090015,TMAX,15.6,AS
1864-12-03,UK000056225,TMAX,11.3,UK
1864-12-03,SZ000006717,TMAX,-7.8,SZ
1864-12-04,ITE00100550,TMAX,5.6,IT
1864-12-04,ASN00086071,TMAX,17.7,AS
1864-12-04,CA006158350,TMAX,2.8,CA
1864-12-04,EIE00101859,TMAX,11.7,EI
1864-12-04,BE000006447,TMAX,6.1,BE
1864-12-04,GME00125218,TMAX,-0.3,GM
1864-12-04,EZE00100082,TMAX,-2.3,EZ
1864-12-04,ITE00100554,TMAX,6.4,IT
1864-12-04,ASN00066062,TMAX,17.3,AS
1864-12-04,AU000005901,TMAX,-1.3,AU
1864-12-04,GM000004204,TMAX,0.6,GM
1864-12-04,UK000047811,TMAX,12.8,UK
1864-12-04,ASN00090015,TMAX,16.7,AS
1864-12-04,UK000056225,TMAX,11.6,UK
1864-12-04,SZ000006717,TMAX,-3.3,SZ
1864-12-05,ITE00100550,TMAX,3.0,IT
1864-12-05,ASN00086071,TMAX,20.6,AS
1864-12-05,CA006158350,TMAX,3.9,CA
1864-12-05,EIE00101859,TMAX,11.1,EI
1864-12-05,BE000006447,TMAX,6.8,BE
1864-12-05,AGE00135039,TMAX,13.0,AG
1864-12-05,GME00125218,TMAX,1.5,GM
1864-12-05,EZE00100082,TMAX,-1.6,EZ
1864-12-05,ITE00100554,TMAX,2.1,IT
1864-12-05,ASN00066062,TMAX,16.1,AS
1864-12-05,AU000005901,TMAX,-3.8,AU
1864-12-05,GM000004204,TMAX,2.3,GM
1864-12-05,UK000047811,TMAX,12.2,UK
1864-12-05,ASN00090015,TMAX,17.8,AS
1864-12-05,UK000056225,TMAX,10.5,UK
1864-12-05,SZ000006717,TMAX,1.8,SZ
1864-12-06,ITE00100550,TMAX,3.1,IT
1864-12-06,ASN00086071,TMAX,20.0,AS
1864-12-06,CA006158350,TMAX,6.1,CA
1864-12-06,EIE00101859,TMAX,11.7,EI
1864-12-06,BE000006447,TMAX,7.6,BE
1864-12-06,AGE00135039,TMAX,12.0,AG
1864-12-06,GME00125218,TMAX,1.5,GM
1864-12-06,EZE00100082,TMAX,-3.2,EZ
1864-12-06,ITE00100554,TMAX,2.8,IT
1864-12-06,ASN00066062,TMAX,21.8,AS
1864-12-06,AU000005901,TMAX,-0.8,AU
1864-12-06,GM000004204,TMAX,2.6,GM
1864-12-06,UK000047811,TMAX,9.6,UK
1864-12-06,ASN00090015,TMAX,17.8,AS
1864-12-06,UK000056225,TMAX,9.7,UK
1864-12-06,SZ000006717,TMAX,-3.7,SZ
1864-12-07,ITE00100550,TMAX,2.3,IT
1864-12-07,ASN00086071,TMAX,24.4,AS
1864-12-07,CA006158350,TMAX,3.3,CA
1864-12-07,EIE00101859,TMAX,10.6,EI
1864-12-07,BE000006447,TMAX,8.2,BE
1864-12-07,AGE00135039,TMAX,13.0,AG
1864-12-07,GME00125218,TMAX,2.5,GM
1864-12-07,EZE00100082,TMAX,-1.9,EZ
1864-12-07,ITE00100554,TMAX,2.2,IT
1864-12-07,ASN00066062,TMAX,22.4,AS
1864-12-07,AU000005901,TMAX,-3.8,AU
1864-12-07,GM000004204,TMAX,2.5,GM
1864-12-07,UK000047811,TMAX,10.1,UK
1864-12-07,ASN00090015,TMAX,18.9,AS
1864-12-07,UK000056225,TMAX,7.9,UK
1864-12-07,SZ000006717,TMAX,-3.8,SZ
1864-12-08,ITE00100550,TMAX,3.9,IT
1864-12-08,ASN00086071,TMAX,33.3,AS
1864-12-08,CA006158350,TMAX,-8.3,CA
1864-12-08,EIE00101859,TMAX,11.7,EI
1864-12-08,BE000006447,TMAX,6.1,BE
1864-12-08,AGE00135039,TMAX,13.5,AG
1864-12-08,GME00125218,TMAX,-0.4,GM
1864-12-08,EZE00100082,TMAX,-2.1,EZ
1864-12-08,ITE00100554,TMAX,4.2,IT
1864-12-08,ASN00066062,TMAX,22.1,AS
1864-12-08,AU000005901,TMAX,-1.8,AU
1864-12-08,GM000004204,TMAX,-0.4,GM
1864-12-08,UK000047811,TMAX,6.7,UK
1864-12-08,ASN00090015,TMAX,31.1,AS
1864-12-08,UK000056225,TMAX,7.7,UK
1864-12-08,SZ000006717,TMAX,-5.1,SZ
1864-12-09,ITE00100550,TMAX,6.5,IT
1864-12-09,ASN00086071,TMAX,30.0,AS
1864-12-09,CA006158350,TMAX,-2.8,CA
1864-12-09,EIE00101859,TMAX,10.0,EI
1864-12-09,BE000006447,TMAX,6.2,BE
